timestamp,corriente_ac_r,corriente_ac_s,corriente_ac_t,voltaje_ac_rs,voltaje_ac_st,voltaje_ac_tr,temp_sala_s01,temp_sala_s02
2025-01-01 05:00:00,59.47,62.1075,60.2125,219.2825,217.3775,223.225,22.75,23.75
2025-01-01 05:10:00,59.803333333333335,62.446666666666665,60.423333333333325,219.13333333333333,217.2733333333333,223.04999999999998,22.0,22.833333333333332
2025-01-01 05:20:00,60.35333333333333,62.98666666666667,60.72,219.13333333333333,217.21666666666667,222.99,22.833333333333332,23.833333333333332
2025-01-01 05:30:00,59.245000000000005,61.6625,60.0275,219.1475,217.33249999999998,223.095,22.25,23.0
2025-01-01 05:40:00,62.48666666666667,65.23,62.89000000000001,218.95666666666668,217.04333333333332,222.92666666666665,22.0,22.666666666666668
2025-01-01 05:50:00,60.00333333333333,62.04666666666666,60.77,219.42999999999998,217.50666666666666,223.40333333333334,22.166666666666668,23.333333333333332
2025-01-01 06:00:00,58.9825,61.474999999999994,59.6175,220.0375,218.035,223.97750000000002,22.0,22.75
2025-01-01 06:10:00,62.586666666666666,64.68333333333334,62.89000000000001,219.84333333333333,217.79999999999998,223.87666666666667,22.333333333333332,23.166666666666668
2025-01-01 06:20:00,56.870000000000005,59.46,57.75666666666666,220.37333333333333,218.39,224.41,21.833333333333332,22.666666666666668
2025-01-01 06:30:00,60.8825,63.49,61.4725,220.1225,218.1675,224.1575,22.125,23.125
2025-01-01 06:40:00,57.02,59.66,58.0,220.3166666666667,218.33,224.29,22.333333333333332,23.333333333333332
2025-01-01 06:50:00,62.73666666666666,64.68333333333334,62.79,219.9,217.9766666666667,224.11666666666667,22.0,22.833333333333332
2025-01-01 07:00:00,59.17,61.6625,59.7325,220.2525,218.21249999999998,224.1575,22.25,23.125
2025-01-01 07:10:00,59.75333333333333,62.096666666666664,60.27333333333333,219.96333333333334,218.03333333333333,223.99333333333334,21.666666666666668,22.5
2025-01-01 07:20:00,59.65333333333333,62.096666666666664,60.56999999999999,220.08,218.09333333333333,224.0533333333333,22.333333333333332,23.333333333333332
2025-01-01 07:30:00,58.9825,61.5875,59.915,219.5925,217.5525,223.535,21.875,22.625
2025-01-01 07:40:00,62.78666666666667,64.98333333333333,63.336666666666666,219.13333333333333,217.15666666666667,223.2266666666667,22.333333333333332,23.166666666666668
2025-01-01 07:50:00,57.07,59.906666666666666,58.1,219.60666666666668,217.5666666666667,223.58,21.833333333333332,22.666666666666668
2025-01-01 08:00:00,61.4075,63.7125,61.9175,219.3675,217.33249999999998,223.36,22.125,23.125
2025-01-01 08:10:00,57.27,60.00666666666667,58.449999999999996,219.55000000000004,217.51,223.58,22.166666666666668,23.333333333333332
2025-01-01 08:20:00,62.93666666666667,65.13,63.28333333333333,219.13,217.1,223.2266666666667,22.0,22.666666666666668
2025-01-01 08:30:00,59.545,62.182500000000005,60.4325,219.32750000000001,217.33499999999998,223.4025,22.25,23.125
2025-01-01 08:40:00,60.15333333333333,62.54333333333333,62.446666666666665,219.25333333333333,217.21666666666667,223.22333333333336,21.833333333333332,22.5
2025-01-01 08:50:00,63.68,65.72333333333334,68.07666666666667,218.83666666666667,216.86333333333334,222.68999999999997,22.666666666666668,24.0
2025-01-01 09:00:00,59.8775,62.292500000000004,64.3625,219.1475,217.155,223.095,22.125,23.25
2025-01-01 09:10:00,70.09333333333332,71.64333333333333,72.91333333333334,218.48000000000002,216.39666666666668,222.45333333333335,22.5,23.666666666666668
2025-01-01 09:20:00,58.11333333333334,60.550000000000004,63.04333333333333,219.13,217.04,223.05000000000004,22.166666666666668,23.0
2025-01-01 09:30:00,66.885,68.785,70.77,218.48,216.54500000000002,222.51,22.625,23.75
2025-01-01 09:40:00,61.29333333333333,63.48666666666667,65.36,218.7733333333333,216.74666666666667,222.75333333333333,22.5,24.0
2025-01-01 09:50:00,66.91,68.96,70.94,218.24,216.16,222.22,22.5,24.333333333333332
2025-01-01 10:00:00,62.785,65.0175,66.99,218.3475,216.365,222.38,22.75,23.5
2025-01-01 10:10:00,64.07666666666667,66.42333333333333,64.52333333333333,217.88666666666666,215.92666666666665,222.1,22.166666666666668,22.333333333333332
2025-01-01 10:20:00,61.79,64.28333333333333,62.44666666666666,218.06333333333336,215.87,221.98333333333335,22.833333333333332,23.333333333333332
2025-01-01 10:30:00,63.2325,65.5775,67.0275,217.68,215.66500000000002,221.67249999999999,22.5,23.25
2025-01-01 10:40:00,68.40333333333334,70.45,72.32,217.17999999999998,215.17,221.03333333333333,23.166666666666668,24.666666666666668
2025-01-01 10:50:00,62.14000000000001,64.28333333333335,67.18666666666667,217.35333333333332,215.2266666666667,221.21333333333334,23.0,23.166666666666668
2025-01-01 11:00:00,69.16,71.02250000000001,70.915,216.97,214.9675,221.005,22.875,22.875
2025-01-01 11:10:00,62.63666666666666,65.03,63.48333333333333,217.29333333333332,215.2266666666667,221.33333333333334,23.0,23.333333333333332
2025-01-01 11:20:00,69.24666666666667,71.05,71.48666666666666,216.76,214.64333333333332,220.74,23.0,23.833333333333332
2025-01-01 11:30:00,64.64750000000001,67.0275,67.655,216.66,214.655,220.6925,23.125,24.375
2025-01-01 11:40:00,69.3,71.0,71.48333333333333,216.47,214.47,220.56000000000003,23.166666666666668,23.333333333333332
2025-01-01 11:50:00,62.836666666666666,65.42666666666666,66.10000000000001,216.70333333333335,214.70333333333335,220.85666666666665,22.833333333333332,23.166666666666668
2025-01-01 12:00:00,70.2025,72.14,71.545,216.21499999999997,214.17,220.3375,23.25,23.25
2025-01-01 12:10:00,66.81333333333333,69.00666666666666,69.41000000000001,216.29,214.29,220.26666666666665,22.833333333333332,23.666666666666668
2025-01-01 12:20:00,67.01,69.25666666666666,69.90333333333332,216.16666666666666,214.11666666666667,220.32666666666668,23.333333333333332,25.333333333333332
2025-01-01 12:30:00,70.0925,72.2525,73.5075,215.945,214.0,220.075,23.125,24.375
2025-01-01 12:40:00,66.96,69.05666666666666,69.75333333333333,215.99,213.93999999999997,220.08666666666667,23.0,24.166666666666668
2025-01-01 12:50:00,74.81666666666666,76.67,76.81666666666666,215.28333333333333,213.17999999999998,219.37333333333333,23.333333333333332,24.666666666666668
2025-01-01 13:00:00,70.1275,71.9525,73.3225,215.9025,213.865,219.985,23.25,23.875
2025-01-01 13:10:00,69.89333333333333,72.08999999999999,73.41000000000001,216.23,214.35,220.32666666666668,23.5,23.833333333333332
2025-01-01 13:20:00,69.79333333333334,71.94,72.72,216.58333333333334,214.64333333333332,220.67999999999998,23.666666666666668,23.5
2025-01-01 13:30:00,69.61,71.435,73.765,216.88,214.9225,220.875,23.5,23.5
2025-01-01 13:40:00,69.49666666666667,71.24333333333334,73.50666666666666,217.0,214.93666666666664,221.03333333333333,23.5,23.0
2025-01-01 13:50:00,69.29666666666667,71.49666666666667,73.70666666666666,216.82000000000002,214.87666666666667,220.91666666666666,23.166666666666668,23.166666666666668
2025-01-01 14:00:00,69.425,71.3225,73.4325,216.83499999999998,214.8775,220.82999999999998,23.25,23.625
2025-01-01 14:10:00,69.5,71.39333333333333,73.51,216.82000000000002,214.88,220.85999999999999,23.833333333333332,23.5
2025-01-01 14:20:00,69.84666666666668,71.54666666666667,73.70666666666666,216.88,214.93666666666664,220.91666666666666,23.5,22.833333333333332
2025-01-01 14:30:00,66.8125,69.01,71.5075,217.2825,215.35999999999999,221.225,23.875,23.0
2025-01-01 14:40:00,68.8,70.75,73.31,217.12,215.34333333333333,221.15,23.5,23.166666666666668
2025-01-01 14:50:00,68.25,70.35000000000001,72.62,218.3066666666667,216.39666666666668,222.27666666666667,23.0,23.166666666666668
2025-01-01 15:00:00,67.67,69.495,74.9125,219.01,217.07,222.96,23.0,22.625
2025-01-01 15:10:00,67.51,69.45666666666666,77.16333333333334,219.07000000000002,217.27333333333334,223.17,23.0,22.0
2025-01-01 15:20:00,64.03,66.47333333333333,74.34666666666666,219.07666666666668,217.2733333333333,223.10666666666668,22.5,22.333333333333332
2025-01-01 15:30:00,64.8725,66.77,69.805,219.0575,217.1575,223.22750000000002,22.375,22.375
2025-01-01 15:40:00,60.79666666666666,63.03666666666667,67.33666666666666,219.07333333333335,217.21666666666667,223.16333333333333,21.833333333333332,21.833333333333332
2025-01-01 15:50:00,64.87,66.82,72.77,218.83666666666667,217.04,222.98666666666668,22.0,22.333333333333332
2025-01-01 16:00:00,59.915,62.4425,69.4325,219.3725,217.42,223.44750000000002,21.75,22.0
2025-01-01 16:10:00,66.46333333333332,68.56,72.67,218.84,217.04,223.05000000000004,22.0,22.333333333333332
2025-01-01 16:20:00,60.65,63.336666666666666,67.92666666666666,219.48333333333335,217.56333333333336,223.5233333333333,22.0,22.5
2025-01-01 16:30:00,62.3,64.7175,67.62,219.195,217.32999999999998,223.315,22.125,22.375
2025-01-01 16:40:00,64.12666666666667,66.52333333333333,69.11333333333333,219.13333333333333,217.21666666666667,223.28666666666666,22.333333333333332,23.0
2025-01-01 16:50:00,62.93333333333334,65.27666666666666,67.73333333333333,219.18999999999997,217.2733333333333,223.28333333333333,21.833333333333332,22.0
2025-01-01 17:00:00,64.835,67.07,69.545,219.1875,217.2875,223.3175,22.25,22.75
2025-01-01 17:10:00,61.04666666666666,63.28666666666667,66.00333333333333,219.42666666666665,217.56333333333336,223.5233333333333,22.0,22.833333333333332
2025-01-01 17:20:00,63.383333333333326,65.82666666666667,68.47,219.36666666666667,217.6833333333333,223.5233333333333,22.0,22.5
2025-01-01 17:30:00,62.114999999999995,64.3075,66.95,219.59,217.685,223.6275,22.375,22.875
